(b'MThd', 6, 1, 3, 480)
MTrk length =  29985
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [14, 21, 190], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [14, 78, 28], event type: Tempo 
MetaEvent : delta_time = 96, status = 255, event_type = 81, length = 3,  data = [14, 136, 60], event type: Tempo 
MetaEvent : delta_time = 28, status = 255, event_type = 81, length = 3,  data = [14, 196, 60], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [15, 2, 48], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [15, 66, 64], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [15, 132, 108], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [15, 200, 240], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [16, 15, 214], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [16, 89, 60], event type: Tempo 
MetaEvent : delta_time = 288, status = 255, event_type = 81, length = 3,  data = [31, 145, 224], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [33, 232, 140], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [35, 54, 106], event type: Tempo 
MetaEvent : delta_time = 77, status = 255, event_type = 81, length = 3,  data = [22, 227, 96], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [16, 244, 70], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [16, 165, 84], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [16, 15, 214], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [15, 200, 240], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [15, 132, 108], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [15, 66, 64], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [15, 2, 48], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [14, 196, 60], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [14, 136, 60], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [14, 78, 28], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [14, 21, 190], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [13, 223, 34], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [13, 170, 32], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [13, 118, 174], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [13, 68, 184], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [13, 20, 52], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 229, 14], event type: Tempo 
MetaEvent : delta_time = 58, status = 255, event_type = 81, length = 3,  data = [12, 183, 50], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [12, 138, 150], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [12, 53, 0], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [12, 11, 222], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [11, 227, 212], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 188, 206], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 150, 194], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 113, 176], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [11, 77, 132], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [11, 42, 52], event type: Tempo 
MetaEvent : delta_time = 28, status = 255, event_type = 81, length = 3,  data = [11, 7, 202], event type: Tempo 
MetaEvent : delta_time = 77, status = 255, event_type = 81, length = 3,  data = [10, 230, 40], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 197, 88], event type: Tempo 
MetaEvent : delta_time = 153, status = 255, event_type = 81, length = 3,  data = [10, 165, 70], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [10, 133, 242], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [10, 103, 82], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 73, 102], event type: Tempo 
MetaEvent : delta_time = 221, status = 255, event_type = 81, length = 3,  data = [10, 103, 82], event type: Tempo 
MetaEvent : delta_time = 105, status = 255, event_type = 81, length = 3,  data = [10, 133, 242], event type: Tempo 
MetaEvent : delta_time = 144, status = 255, event_type = 81, length = 3,  data = [10, 165, 70], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 197, 88], event type: Tempo 
MetaEvent : delta_time = 77, status = 255, event_type = 81, length = 3,  data = [11, 77, 132], event type: Tempo 
MetaEvent : delta_time = 125, status = 255, event_type = 81, length = 3,  data = [11, 42, 52], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 7, 202], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [10, 230, 40], event type: Tempo 
MetaEvent : delta_time = 86, status = 255, event_type = 81, length = 3,  data = [10, 197, 88], event type: Tempo 
MetaEvent : delta_time = 115, status = 255, event_type = 81, length = 3,  data = [10, 165, 70], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 133, 242], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 103, 82], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 73, 102], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 44, 36], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 15, 140], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 243, 138], event type: Tempo 
MetaEvent : delta_time = 346, status = 255, event_type = 81, length = 3,  data = [10, 44, 36], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [10, 73, 102], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [10, 103, 82], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [10, 133, 242], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 165, 70], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [10, 197, 88], event type: Tempo 
MetaEvent : delta_time = 115, status = 255, event_type = 81, length = 3,  data = [10, 230, 40], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 7, 202], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [11, 42, 52], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [11, 77, 132], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [11, 113, 176], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [11, 150, 194], event type: Tempo 
MetaEvent : delta_time = 172, status = 255, event_type = 81, length = 3,  data = [11, 188, 206], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [11, 227, 212], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 137, 104], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [15, 2, 48], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [14, 196, 60], event type: Tempo 
MetaEvent : delta_time = 67, status = 255, event_type = 81, length = 3,  data = [14, 136, 60], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [14, 78, 28], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [13, 223, 34], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [13, 118, 174], event type: Tempo 
MetaEvent : delta_time = 28, status = 255, event_type = 81, length = 3,  data = [13, 68, 184], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [13, 20, 52], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [12, 229, 14], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [12, 183, 50], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [12, 138, 150], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [12, 95, 58], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [12, 53, 0], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 11, 222], event type: Tempo 
MetaEvent : delta_time = 86, status = 255, event_type = 81, length = 3,  data = [11, 227, 212], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [11, 188, 206], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [11, 150, 194], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [11, 113, 176], event type: Tempo 
MetaEvent : delta_time = 28, status = 255, event_type = 81, length = 3,  data = [11, 77, 132], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [11, 42, 52], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 7, 202], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [10, 230, 40], event type: Tempo 
MetaEvent : delta_time = 201, status = 255, event_type = 81, length = 3,  data = [10, 197, 88], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [10, 165, 70], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [10, 133, 242], event type: Tempo 
MetaEvent : delta_time = 229, status = 255, event_type = 81, length = 3,  data = [9, 137, 104], event type: Tempo 
MetaEvent : delta_time = 4629, status = 255, event_type = 81, length = 3,  data = [11, 7, 202], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 138, 150], event type: Tempo 
MetaEvent : delta_time = 87, status = 255, event_type = 81, length = 3,  data = [12, 95, 58], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 53, 0], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 11, 222], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [11, 227, 212], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [11, 188, 206], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [11, 150, 194], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 113, 176], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 77, 132], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [11, 42, 52], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [11, 7, 202], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 230, 40], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [10, 197, 88], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [10, 165, 70], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 133, 242], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [10, 103, 82], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 73, 102], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [10, 44, 36], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [10, 15, 140], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [9, 243, 138], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 216, 40], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [9, 189, 82], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [9, 163, 18], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [9, 137, 104], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [9, 112, 54], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 87, 144], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [9, 63, 108], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [9, 39, 192], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [9, 16, 130], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [8, 249, 198], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [8, 227, 120], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [8, 205, 152], event type: Tempo 
MetaEvent : delta_time = 118, status = 255, event_type = 81, length = 3,  data = [9, 216, 40], event type: Tempo 
MetaEvent : delta_time = 325, status = 255, event_type = 81, length = 3,  data = [8, 205, 152], event type: Tempo 
MetaEvent : delta_time = 508, status = 255, event_type = 81, length = 3,  data = [8, 227, 120], event type: Tempo 
MetaEvent : delta_time = 278, status = 255, event_type = 81, length = 3,  data = [8, 249, 198], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 16, 130], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [9, 39, 192], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 63, 108], event type: Tempo 
MetaEvent : delta_time = 134, status = 255, event_type = 81, length = 3,  data = [9, 87, 144], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [9, 112, 54], event type: Tempo 
MetaEvent : delta_time = 154, status = 255, event_type = 81, length = 3,  data = [9, 137, 104], event type: Tempo 
MetaEvent : delta_time = 28, status = 255, event_type = 81, length = 3,  data = [9, 163, 18], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [9, 189, 82], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [9, 216, 40], event type: Tempo 
MetaEvent : delta_time = 124, status = 255, event_type = 81, length = 3,  data = [9, 243, 138], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 15, 140], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 44, 36], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 73, 102], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [10, 103, 82], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [10, 133, 242], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 165, 70], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [10, 197, 88], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 230, 40], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 7, 202], event type: Tempo 
MetaEvent : delta_time = 221, status = 255, event_type = 81, length = 3,  data = [11, 42, 52], event type: Tempo 
MetaEvent : delta_time = 67, status = 255, event_type = 81, length = 3,  data = [11, 7, 202], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [10, 230, 40], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 197, 88], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [10, 165, 70], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 133, 242], event type: Tempo 
MetaEvent : delta_time = 144, status = 255, event_type = 81, length = 3,  data = [10, 103, 82], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 73, 102], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 44, 36], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 15, 140], event type: Tempo 
MetaEvent : delta_time = 183, status = 255, event_type = 81, length = 3,  data = [9, 243, 138], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 216, 40], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [9, 189, 82], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [9, 163, 18], event type: Tempo 
MetaEvent : delta_time = 173, status = 255, event_type = 81, length = 3,  data = [9, 137, 104], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 87, 144], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [9, 39, 192], event type: Tempo 
MetaEvent : delta_time = 489, status = 255, event_type = 81, length = 3,  data = [9, 87, 144], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [9, 39, 192], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [9, 63, 108], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [9, 87, 144], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [9, 112, 54], event type: Tempo 
MetaEvent : delta_time = 67, status = 255, event_type = 81, length = 3,  data = [9, 137, 104], event type: Tempo 
MetaEvent : delta_time = 96, status = 255, event_type = 81, length = 3,  data = [9, 163, 18], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [9, 189, 82], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 216, 40], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [9, 243, 138], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 15, 140], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [10, 44, 36], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 73, 102], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 103, 82], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [10, 133, 242], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [10, 165, 70], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 197, 88], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [10, 230, 40], event type: Tempo 
MetaEvent : delta_time = 58, status = 255, event_type = 81, length = 3,  data = [11, 7, 202], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 42, 52], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 77, 132], event type: Tempo 
MetaEvent : delta_time = 87, status = 255, event_type = 81, length = 3,  data = [11, 113, 176], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [11, 150, 194], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [11, 188, 206], event type: Tempo 
MetaEvent : delta_time = 115, status = 255, event_type = 81, length = 3,  data = [11, 227, 212], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [12, 11, 222], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [12, 53, 0], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 95, 58], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 138, 150], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [12, 183, 50], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [12, 229, 14], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [13, 20, 52], event type: Tempo 
MetaEvent : delta_time = 422, status = 255, event_type = 81, length = 3,  data = [8, 227, 120], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [13, 118, 174], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [13, 68, 184], event type: Tempo 
MetaEvent : delta_time = 48, status = 255, event_type = 81, length = 3,  data = [13, 20, 52], event type: Tempo 
MetaEvent : delta_time = 77, status = 255, event_type = 81, length = 3,  data = [12, 229, 14], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 183, 50], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 138, 150], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 95, 58], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 53, 0], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [12, 11, 222], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 227, 212], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [11, 188, 206], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [11, 150, 194], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [11, 113, 176], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [11, 77, 132], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [11, 42, 52], event type: Tempo 
MetaEvent : delta_time = 6, status = 255, event_type = 81, length = 3,  data = [8, 44, 158], event type: Tempo 
MetaEvent : delta_time = 23, status = 255, event_type = 81, length = 3,  data = [11, 7, 202], event type: Tempo 
MetaEvent : delta_time = 86, status = 255, event_type = 81, length = 3,  data = [10, 230, 40], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 197, 88], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [10, 165, 70], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 133, 242], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 103, 82], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [10, 73, 102], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 44, 36], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [10, 15, 140], event type: Tempo 
MetaEvent : delta_time = 115, status = 255, event_type = 81, length = 3,  data = [9, 216, 40], event type: Tempo 
MetaEvent : delta_time = 39, status = 255, event_type = 81, length = 3,  data = [9, 189, 82], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [9, 163, 18], event type: Tempo 
MetaEvent : delta_time = 58, status = 255, event_type = 81, length = 3,  data = [9, 137, 104], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 112, 54], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [9, 87, 144], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [9, 63, 108], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [9, 39, 192], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [9, 16, 130], event type: Tempo 
MetaEvent : delta_time = 1635, status = 255, event_type = 81, length = 3,  data = [7, 211, 52], event type: Tempo 
MetaEvent : delta_time = 17, status = 255, event_type = 81, length = 3,  data = [9, 16, 130], event type: Tempo 
MetaEvent : delta_time = 38, status = 255, event_type = 81, length = 3,  data = [9, 39, 192], event type: Tempo 
MetaEvent : delta_time = 154, status = 255, event_type = 81, length = 3,  data = [9, 16, 130], event type: Tempo 
MetaEvent : delta_time = 28, status = 255, event_type = 81, length = 3,  data = [8, 249, 198], event type: Tempo 
MetaEvent : delta_time = 20, status = 255, event_type = 81, length = 3,  data = [8, 227, 120], event type: Tempo 
MetaEvent : delta_time = 105, status = 255, event_type = 81, length = 3,  data = [12, 229, 14], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [12, 183, 50], event type: Tempo 
MetaEvent : delta_time = 19, status = 255, event_type = 81, length = 3,  data = [12, 138, 150], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [12, 95, 58], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [12, 53, 0], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [12, 11, 222], event type: Tempo 
MetaEvent : delta_time = 77, status = 255, event_type = 81, length = 3,  data = [11, 227, 212], event type: Tempo 
MetaEvent : delta_time = 58, status = 255, event_type = 81, length = 3,  data = [12, 11, 222], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [11, 188, 206], event type: Tempo 
MetaEvent : delta_time = 10, status = 255, event_type = 81, length = 3,  data = [11, 150, 194], event type: Tempo 
MetaEvent : delta_time = 9, status = 255, event_type = 81, length = 3,  data = [11, 113, 176], event type: Tempo 
MetaEvent : delta_time = 29, status = 255, event_type = 81, length = 3,  data = [11, 77, 132], event type: Tempo 
